代码,时间,开盘价,最高价,最低价,收盘价,成交量,成交额
00100,2013-04-09,5.4100,5.4100,5.4000,5.4000,67000,362410.00
00100,2013-04-10,5.3000,5.3000,5.3000,5.3000,204000,1081200.00
00100,2013-04-11,5.3000,5.3000,5.2800,5.2800,890000,4709380.00
00100,2013-04-12,5.3000,5.3000,5.2700,5.2700,1720700,9088871.00
00100,2013-04-15,5.2800,5.3000,5.2800,5.3000,75000,397300.00
00100,2013-04-16,5.2500,5.3000,5.2500,5.2600,172000,908100.00
00100,2013-04-17,5.3000,5.3000,5.3000,5.3000,140000,742020.00
00100,2013-04-18,5.2900,5.3000,5.2900,5.2800,27000,142980.00
00100,2013-04-19,5.3500,5.4000,5.3500,5.4000,1248000,6681470.00
00100,2013-04-22,5.4000,5.4000,5.3800,5.4000,154000,829570.00
00100,2013-04-23,5.4500,5.4500,5.4000,5.4100,168785,912979.00
00100,2013-04-24,5.4500,5.4500,5.3000,5.3200,586000,3162330.00
00100,2013-04-25,5.5000,5.5000,5.3200,5.4700,37000,201780.00
00100,2013-04-26,5.5000,5.5600,5.5000,5.5500,81000,446960.00
00100,2013-04-29,5.6000,5.6000,5.6000,5.6000,44000,246400.00
00100,2013-04-30,5.6000,5.6000,5.5700,5.6000,200000,1119430.00
00100,2013-05-02,5.5500,5.6500,5.5500,5.5800,636000,3530900.00
00100,2013-05-03,5.6500,5.7500,5.6500,5.7000,193000,1100450.00
00100,2013-05-06,5.7300,5.7500,5.6800,5.7300,148000,848920.00
00100,2013-05-07,5.7200,5.7200,5.5500,5.5800,23000,129300.00
00100,2013-05-08,5.5500,5.6400,5.5500,5.5800,85600,479890.00
00100,2013-05-09,5.6100,5.6300,5.5900,5.5900,49000,275200.00
00100,2013-05-10,5.6200,5.6300,5.6000,5.6300,208200,1169622.00
00100,2013-05-13,5.6000,5.6300,5.6000,5.6100,142000,795440.00
00100,2013-05-14,5.6000,5.6100,5.6000,5.6100,72000,403520.00
00100,2013-05-15,5.6000,5.6000,5.5500,5.6000,387000,2158390.00
00100,2013-05-16,5.6000,5.6200,5.5800,5.6000,94537,528395.00
00100,2013-05-20,5.5800,5.7000,5.5700,5.6100,568000,3183250.00
00100,2013-05-21,5.6500,5.7000,5.6500,5.7000,329000,1862640.00
00100,2013-05-22,5.7000,5.7100,5.6700,5.7000,350000,1994430.00
00100,2013-05-23,5.7000,5.7000,5.5500,5.7000,351000,1995880.00
00100,2013-05-24,5.7000,5.7300,5.7000,5.7000,83000,473160.00
00100,2013-05-27,5.7000,5.7000,5.6700,5.6700,58000,329070.00
00100,2013-05-28,5.6700,5.6800,5.6700,5.6800,221000,1253110.00
00100,2013-05-29,5.6800,5.6800,5.6800,5.6800,64000,363520.00
00100,2013-05-30,5.7000,5.7000,5.6700,5.6800,241000,1369430.00
00100,2013-05-31,5.5500,5.6500,5.5500,5.5500,60000,338560.00
00100,2013-06-03,5.5700,5.5900,5.5700,5.5700,52000,290180.00
00100,2013-06-04,5.5700,5.7500,5.5700,5.6700,1070000,6042450.00
00100,2013-06-05,5.5400,5.5600,5.5300,5.5600,792000,4388260.00
00100,2013-06-06,5.5600,5.7000,5.4500,5.4600,602000,3312010.00
00100,2013-06-07,5.5000,5.5000,5.5000,5.5000,801000,4405500.00
00100,2013-06-10,5.5000,5.6000,5.5000,5.5000,623000,3438860.00
00100,2013-06-11,5.7000,5.9000,5.7000,5.7000,115000,662350.00
00100,2013-06-13,5.6900,5.7000,5.3000,5.4300,134000,756030.00
00100,2013-06-14,5.5000,5.5000,5.5000,5.5000,1000,5500.00
00100,2013-06-17,5.5000,5.5000,5.5000,5.5000,2000,11000.00
00100,2013-06-18,5.6500,5.7100,5.6500,5.7000,1059000,6030160.00
00100,2013-06-19,5.7000,5.9000,5.7000,5.8000,548000,3165830.00
00100,2013-06-20,5.7400,5.7500,5.7200,5.7500,218000,1252540.00
00100,2013-06-21,5.7000,5.7000,5.7000,5.7000,48000,273700.00
00100,2013-06-24,5.7000,5.7000,5.5500,5.5500,255000,1417800.00
00100,2013-06-25,5.6500,5.7400,5.5500,5.6900,444000,2497030.00
00100,2013-06-26,5.6000,5.6000,5.6000,5.6000,83000,464800.00
00100,2013-06-27,5.6000,5.6500,5.6000,5.6500,269042,1509234.00
00100,2013-06-28,5.5600,5.5600,5.1600,5.3000,47000,252560.00
00100,2013-07-02,5.5000,5.6200,5.5000,5.6200,18000,99390.00
00100,2013-07-03,5.6500,5.6500,5.5700,5.5700,14000,78560.00
00100,2013-07-04,5.6400,5.7500,5.6400,5.7500,1026000,5855620.00
00100,2013-07-05,5.7500,5.7500,5.7500,5.7500,749000,4306750.00
00100,2013-07-08,5.8000,5.8000,5.6700,5.7100,623000,3594910.00
00100,2013-07-09,5.7500,5.7500,5.7500,5.7500,427000,2459250.00
00100,2013-07-10,5.8000,5.8000,5.7500,5.7500,37000,213750.00
00100,2013-07-11,6.1000,6.1000,5.9000,5.9000,8000,47800.00
00100,2013-07-12,5.8600,5.8600,5.3100,5.6000,39000,221700.00
00100,2013-07-15,5.6500,5.6500,5.6000,5.6000,24000,135400.00
00100,2013-07-17,5.6000,5.6000,5.6000,5.6000,80000,448000.00
00100,2013-07-18,5.6500,5.6500,5.6500,5.6500,50000,282500.00
00100,2013-07-19,5.6500,5.6500,5.6500,5.7000,2000,11300.00
00100,2013-07-22,5.7500,5.7500,5.7500,5.7500,202000,1161500.00
00100,2013-07-23,5.7500,5.7500,5.4000,5.4000,396000,2271650.00
00100,2013-07-24,5.4500,5.7500,5.4500,5.7000,121000,690370.00
00100,2013-07-25,5.7500,5.8000,5.7000,5.7900,242000,1391690.00
00100,2013-07-26,5.7500,5.7500,5.7500,5.7500,17000,97750.00
00100,2013-07-29,5.7800,6.0000,5.7800,5.9800,29239,173963.00
00100,2013-07-30,5.7600,5.8500,5.7000,5.7300,402239,2313498.00
00100,2013-07-31,5.7300,5.7500,5.7300,5.7500,148000,848080.00
00100,2013-08-01,5.7500,5.9200,5.7300,5.7500,267000,1535520.00
00100,2013-08-02,6.4000,6.8000,6.1300,6.7500,1387000,8998760.00
00100,2013-08-05,6.8000,7.5000,6.8000,7.1800,454000,3250380.00
00100,2013-08-06,7.2500,7.2500,7.0100,7.1200,114375,823323.00
00100,2013-08-07,7.0100,7.0500,6.9000,6.9100,132000,919150.00
00100,2013-08-08,6.9000,7.0000,6.9000,6.9100,63000,438020.00
00100,2013-08-09,6.9900,7.0000,6.8500,6.9000,350200,2421510.00
00100,2013-08-12,6.9000,7.0000,6.8500,6.9000,399000,2769010.00
00100,2013-08-13,7.0000,7.1800,6.9600,7.1800,255000,1790530.00
00100,2013-08-15,7.1800,7.1800,6.8600,6.9600,642000,4574960.00
00100,2013-08-16,6.9500,7.0500,6.7000,6.7500,331000,2267840.00
00100,2013-08-19,6.9200,6.9300,6.7300,6.8000,129000,876440.00
00100,2013-08-20,6.8000,6.8700,6.7500,6.7900,56000,381690.00
00100,2013-08-21,6.7000,6.8000,6.6600,6.6800,271000,1819740.00
00100,2013-08-22,6.6800,6.7000,6.4500,6.5000,558000,3645280.00
00100,2013-08-23,6.6000,6.6000,6.4300,6.5000,8077000,52353810.00
00100,2013-08-26,6.5000,6.5600,6.2600,6.4500,567000,3662810.00
00100,2013-08-27,6.4000,6.6000,6.3900,6.4100,559000,3584370.00
00100,2013-08-28,6.4100,6.6100,6.1500,6.2300,1700820,10702578.00
00100,2013-08-29,6.2000,6.5000,6.2000,6.4700,1453000,9240144.00
00100,2013-08-30,5.0900,5.0900,4.7400,5.0500,905000,4479560.00
00100,2013-09-02,5.0100,5.1300,4.9900,5.1300,549000,2759540.00
00100,2013-09-03,5.1500,5.3700,5.1500,5.3100,122000,630750.00
00100,2013-09-04,5.5000,5.5000,5.1800,5.2000,734000,3875300.00
00100,2013-09-05,5.3000,5.3000,5.1300,5.1500,1374000,7084540.00
00100,2013-09-06,5.2100,5.2600,5.1000,5.1300,405000,2084040.00
00100,2013-09-09,5.3800,5.5500,5.1300,5.1600,698000,3621520.00
00100,2013-09-10,5.1300,5.1900,5.1000,5.1900,11622000,59505060.00
00100,2013-09-11,5.2000,5.2400,5.1400,5.1600,1100770,5677764.00
00100,2013-09-12,5.1500,5.1900,5.1500,5.1500,275000,1416820.00
00100,2013-09-13,5.1500,5.1500,5.0900,5.1500,94000,483030.00
00100,2013-09-16,5.1500,5.2000,5.1000,5.1400,242000,1247940.00
00100,2013-09-17,5.1500,5.2000,5.1400,5.1400,124000,639620.00
00100,2013-09-18,5.2000,5.2000,5.1500,5.1900,331000,1711450.00
00100,2013-09-19,5.3900,5.4500,5.2900,5.3800,824498,4424050.00
00100,2013-09-23,5.3500,5.3600,5.2800,5.2800,115350,615054.00
00100,2013-09-24,5.2600,5.3600,5.2600,5.2700,1136000,6082530.00
00100,2013-09-26,5.3000,5.3000,5.2600,5.2600,186000,983960.00
00100,2013-09-27,5.3000,5.3100,5.2600,5.3000,334000,1770060.00
00100,2013-09-30,5.3500,5.3500,5.0700,5.1000,816000,4294530.00
00100,2013-10-02,5.1500,5.2100,5.1300,5.1900,529800,2738085.00
00100,2013-10-03,5.2000,5.2500,5.1400,5.2000,900000,4678730.00
00100,2013-10-04,5.2000,5.2200,5.1500,5.1900,232000,1203860.00
00100,2013-10-07,5.2500,5.3400,5.2400,5.3100,1003000,5287390.00
00100,2013-10-08,5.3100,5.3900,5.3000,5.3900,891000,4776270.00
00100,2013-10-09,5.4000,5.4000,5.3200,5.3900,724072,3883479.00
00100,2013-10-10,5.4000,5.4500,5.3700,5.4400,758000,4091400.00
00100,2013-10-11,5.4500,5.5000,5.4500,5.5000,979000,5379840.00
00100,2013-10-15,5.5200,5.8000,5.4500,5.8000,607000,3416510.00
00100,2013-10-16,5.7200,6.0000,5.7200,5.9500,269000,1573530.00
00100,2013-10-17,6.0000,6.0800,5.9700,6.0000,3360000,19863859.00
00100,2013-10-18,6.0800,6.1000,6.0000,6.0500,706000,4283120.00
00100,2013-10-21,6.0000,6.0500,5.9500,6.0000,1523000,9134600.00
00100,2013-10-22,6.0000,6.0000,5.9900,5.9900,441690,2649753.00
00100,2013-10-23,6.0000,6.0000,5.9800,5.9800,225000,1348550.00
00100,2013-10-24,5.9800,6.0000,5.9700,6.0000,360935,2164869.00
00100,2013-10-25,5.9800,6.0500,5.9800,6.0500,1040690,6295280.00
00100,2013-10-28,5.9600,6.0200,5.9500,6.0000,50000,298050.00
00100,2013-10-29,6.0400,6.0500,5.9600,6.0500,830000,4993450.00
00100,2013-10-30,6.0000,6.0500,5.5900,5.6300,232000,1392930.00
00100,2013-10-31,5.7000,6.0400,5.6600,5.9700,649000,3751175.00
00100,2013-11-01,6.0000,6.1200,5.9300,6.0900,634194,3841694.00
00100,2013-11-04,6.0800,6.4000,6.0700,6.3800,189000,1181860.00
00100,2013-11-05,6.2100,6.4900,6.2100,6.4800,125000,800350.00
00100,2013-11-06,6.5000,6.6000,6.2800,6.5000,242000,1571330.00
00100,2013-11-07,6.4600,6.5600,6.4600,6.4700,110000,711720.00
00100,2013-11-11,6.3500,6.4000,6.2500,6.3100,75000,473280.00
00100,2013-11-12,6.3500,6.5000,6.3500,6.4200,43000,274865.00
00100,2013-11-13,6.4500,6.4700,6.2200,6.4000,100000,642620.00
00100,2013-11-14,6.2600,6.4500,6.2600,6.4000,53000,334860.00
00100,2013-11-15,6.3000,6.4000,6.3000,6.3900,16000,101450.00
00100,2013-11-18,6.1500,6.1500,6.1500,6.1500,4000,24680.00
00100,2013-11-19,6.1000,6.4500,6.1000,6.3300,119000,754710.00
00100,2013-11-20,6.4500,6.4500,6.3000,6.4500,26000,167550.00
00100,2013-11-21,6.4000,6.4000,6.4000,6.4000,4000,25600.00
00100,2013-11-22,6.2500,6.4000,6.2500,6.3900,11000,68900.00
00100,2013-11-25,5.9000,6.3900,5.9000,6.2000,17000,101454.00
00100,2013-11-26,6.2000,6.3800,6.0300,6.3000,48000,299000.00
00100,2013-11-27,6.3000,6.4000,6.3000,6.3900,293000,1867919.00
00100,2013-11-28,6.3900,6.3900,6.1500,6.3000,412880,2565466.00
00100,2013-11-29,6.2500,6.2800,6.2100,6.2100,44000,275010.00
00100,2013-12-02,6.2100,6.2800,6.0300,6.2500,192100,1192522.00
00100,2013-12-03,6.1500,6.2000,6.1200,6.2000,246500,1519850.00
00100,2013-12-04,6.1800,6.2400,6.1500,6.2300,28000,173130.00
00100,2013-12-05,6.2500,6.3200,6.1500,6.3200,93000,580300.00
00100,2013-12-06,6.3500,6.3500,6.3500,6.3500,4000,25400.00
00100,2013-12-09,6.2500,6.3500,6.2500,6.3000,11000,69250.00
00100,2013-12-10,6.3900,6.4600,6.2900,6.4000,882000,5642838.00
00100,2013-12-11,6.3300,6.6000,6.2200,6.5000,289000,1857480.00
00100,2013-12-12,6.3200,6.4000,6.2500,6.2500,75700,479995.00
00100,2013-12-13,6.2500,6.3400,6.2500,6.2700,82000,513400.00
00100,2013-12-16,6.2200,6.2800,6.2200,6.2600,14000,87480.00
00100,2013-12-17,6.3000,6.4000,6.2500,6.2500,133000,842310.00
00100,2013-12-18,6.3400,6.4000,6.3000,6.3000,61000,389460.00
00100,2013-12-19,6.4000,6.4000,6.3500,6.4000,1172000,7500700.00
00100,2013-12-20,6.3600,6.5300,6.3100,6.5200,99500,634720.00
00100,2013-12-23,6.5200,6.5200,6.4000,6.4000,3000,19440.00
00100,2013-12-27,6.4000,6.4000,6.4000,6.4000,14000,89600.00
00100,2013-12-30,6.4000,6.5700,6.4000,6.5700,143335,933097.00
00100,2013-12-31,6.6300,6.6400,6.5800,6.6400,17000,112390.00
00100,2014-01-02,6.6500,6.6600,6.6500,6.6600,9000,59860.00
00100,2014-01-03,6.7000,7.0000,6.7000,7.0000,207000,1407360.00
00100,2014-01-06,7.0000,7.0100,6.8600,6.8800,89000,621820.00
00100,2014-01-07,6.9500,6.9500,6.8600,6.9300,92200,634746.00
00100,2014-01-08,6.9500,7.0100,6.9500,6.9500,35000,244580.00
00100,2014-01-09,7.0300,7.1600,7.0300,7.1000,124000,879550.00
00100,2014-01-10,7.1500,7.1500,7.1500,7.1500,3000,21450.00
00100,2014-01-15,7.0000,7.1100,7.0000,7.0500,5000,35400.00
00100,2014-01-16,7.1100,7.1100,7.0500,7.1100,20000,141960.00
00100,2014-01-17,7.0600,7.2200,7.0000,7.0000,500600,3574826.00
00100,2014-01-20,7.0000,7.2100,7.0000,7.0700,198200,1401544.00
00100,2014-01-21,7.2200,7.2200,7.0000,7.0100,18000,126710.00
00100,2014-01-22,6.9500,7.0700,6.8600,7.0100,155000,1083660.00
00100,2014-01-23,7.0000,7.0900,7.0000,7.0600,191000,1339180.00
00100,2014-01-24,7.0000,7.1700,7.0000,7.1500,1263000,9016130.00
00100,2014-01-27,7.1000,7.1500,7.1000,7.1200,333000,2369730.00
00100,2014-01-28,7.1000,7.2500,7.1000,7.1800,187000,1342820.00
00100,2014-01-29,7.2500,7.2500,7.0900,7.1200,222000,1587300.00
00100,2014-01-30,7.1000,7.2300,7.1000,7.1000,126500,898820.00
00100,2014-02-04,7.1000,7.1700,7.1000,7.1000,293000,2081640.00
00100,2014-02-05,7.1900,7.1900,7.0000,7.0000,153000,1089850.00
00100,2014-02-06,7.0100,7.0100,7.0000,7.0000,83000,581160.00
00100,2014-02-07,7.0000,7.0000,7.0000,7.0000,1283499,8984458.00
00100,2014-02-10,7.0000,7.0600,6.9800,7.0000,742130,5195083.00
00100,2014-02-11,7.0000,7.2100,6.6500,7.0000,247181,1717845.00
00100,2014-02-13,7.0500,7.2400,7.0100,7.0800,1111000,7875918.00
00100,2014-02-14,7.1000,7.1000,7.1000,7.1000,454000,3218860.00
00100,2014-02-17,7.1500,7.2500,7.0500,7.1000,191000,1356180.00
00100,2014-02-18,7.1000,7.1000,7.0000,7.0300,105000,738424.00
00100,2014-02-19,7.0500,7.0600,7.0000,7.0100,109000,766530.00
00100,2014-02-21,7.0500,7.0600,7.0000,7.0100,141000,991640.00
00100,2014-02-24,7.0500,7.0500,7.0200,7.0500,891000,6281190.00
00100,2014-02-25,7.0500,7.0600,7.0200,7.0500,1018000,7171290.00
00100,2014-02-26,7.0500,7.7000,7.0300,7.6100,345000,2531050.00
00100,2014-02-28,7.7000,7.7900,7.7000,7.7500,166000,1281630.00
00100,2014-03-04,7.7500,7.7500,7.5600,7.5800,31000,236200.00
00100,2014-03-06,7.5500,7.6300,7.5500,7.6200,17000,129200.00
00100,2014-03-07,7.5500,7.5500,7.5500,7.6500,1000,7550.00
00100,2014-03-10,7.6500,7.6500,7.1200,7.3600,180000,1312040.00
00100,2014-03-11,7.5000,7.5200,7.2600,7.4600,89000,665280.00
00100,2014-03-12,7.6500,7.6500,7.6000,7.6500,47000,358760.00
00100,2014-03-13,7.6500,7.6500,7.4000,7.4200,34000,258010.00
00100,2014-03-14,7.2800,7.3700,7.2500,7.2500,335000,2433575.00
00100,2014-03-17,7.2500,7.2600,7.1500,7.2300,420000,3020990.00
00100,2014-03-19,7.1900,7.2800,7.0600,7.2200,259000,1867720.00
00100,2014-03-20,7.5000,7.5100,7.1500,7.1500,289000,2129900.00
00100,2014-03-21,7.2000,7.5000,7.1500,7.2000,23000,166340.00
00100,2014-03-24,7.1500,7.2700,7.1400,7.2300,573000,4129280.00
00100,2014-03-25,7.2700,7.2700,7.1300,7.2000,110000,791630.00
00100,2014-03-26,7.2600,7.5100,7.2600,7.3500,11000,81930.00
00100,2014-03-27,7.2500,7.3000,7.2000,7.2500,151000,1096190.00
00100,2014-03-28,7.2500,7.2500,7.0000,7.0500,646000,4617920.00
00100,2014-03-31,7.0600,7.1200,7.0000,7.0100,258000,1825410.00
00100,2014-04-01,7.0000,7.2500,7.0000,7.1200,337000,2365080.00
00100,2014-04-02,7.1700,7.1700,6.9600,7.0000,41000,288430.00
00100,2014-04-03,7.0500,7.3900,7.0400,7.0900,415998,2954215.00
00100,2014-04-04,7.0400,7.1500,7.0000,7.0300,175000,1242305.00
00100,2014-04-07,7.2000,7.2200,7.0600,7.2200,709000,5102870.00
00100,2014-04-08,7.1700,7.2000,7.1700,7.0700,3000,21370.00
00100,2014-04-09,7.0300,7.2200,7.0200,7.2000,570000,4082400.00
00100,2014-04-10,7.1600,7.3000,7.1600,7.2000,59000,425060.00
00100,2014-04-11,7.2000,7.3400,7.0900,7.1200,123000,882673.00
00100,2014-04-14,7.1600,7.1600,7.1000,7.1200,16000,113970.00
00100,2014-04-15,7.1300,7.2700,7.1300,7.1300,54000,385840.00
00100,2014-04-16,7.1600,7.2100,7.1600,7.1700,21000,150980.00
00100,2014-04-17,7.2200,7.4500,7.1600,7.2500,19000,137970.00
00100,2014-04-22,7.3000,7.4800,7.2500,7.2700,126000,920740.00
00100,2014-04-23,7.2700,7.4100,7.2700,7.3300,123000,898580.00
00100,2014-04-24,7.3500,7.7000,7.3500,7.5000,27000,205830.00
00100,2014-04-25,7.5100,7.6800,7.5000,7.6800,74000,566710.00
00100,2014-04-28,7.5100,7.6800,7.5100,7.6700,82000,629160.00
00100,2014-04-29,7.7000,7.7600,7.7000,7.7600,271000,2099160.00
00100,2014-04-30,7.7500,7.7500,7.7300,7.7500,230000,1782310.00
00100,2014-05-02,7.7500,7.7700,7.7000,7.7400,450000,3486500.00
00100,2014-05-05,7.7500,7.7500,7.7000,7.7500,62000,480000.00
00100,2014-05-07,7.7500,7.7500,7.7000,7.7300,167000,1289040.00
00100,2014-05-08,7.7000,7.7500,7.6500,7.5700,19000,146300.00
00100,2014-05-09,7.5700,7.5700,7.3400,7.3500,298000,2234390.00
00100,2014-05-12,7.4000,7.4000,7.4000,7.4700,1000,7400.00
00100,2014-05-14,7.4800,7.6500,7.4700,7.6300,165000,1241210.00
00100,2014-05-15,7.6300,7.6300,7.4000,7.6000,46000,347650.00
00100,2014-05-16,7.5900,7.6000,7.5400,7.5400,24000,182080.00
00100,2014-05-19,7.5500,7.6700,7.5400,7.5400,33000,250360.00
00100,2014-05-20,7.5300,7.6300,7.5300,7.6100,5000,37780.00
00100,2014-05-21,7.5300,7.5800,7.4700,7.5600,80000,603010.00
00100,2014-05-22,7.5000,7.6500,7.5000,7.5300,21000,158940.00
00100,2014-05-26,7.6000,7.6800,7.5400,7.6300,89000,676390.00
00100,2014-05-27,7.6500,7.6600,7.5200,7.5200,462500,3496895.00
00100,2014-05-28,7.6300,7.6300,7.4100,7.5000,400000,3008950.00
00100,2014-05-29,7.3500,7.5500,7.3500,7.4700,105000,786310.00
00100,2014-05-30,7.4600,7.5100,7.3300,7.3300,64000,476120.00
00100,2014-06-03,7.5000,7.5700,7.3700,7.3900,319000,2386980.00
00100,2014-06-04,7.3900,7.4500,7.3000,7.3600,447000,3300890.00
00100,2014-06-05,7.5000,7.5000,7.0800,7.3500,888000,6515360.00
00100,2014-06-06,7.3100,7.4400,7.2500,7.4400,407000,3003260.00
00100,2014-06-09,7.4000,7.4300,7.4000,7.4000,556000,4114700.00
00100,2014-06-10,7.4100,7.4100,7.2600,7.4000,377000,2787030.00
00100,2014-06-11,7.4000,7.4500,7.0400,7.4500,136252,1000434.00
00100,2014-06-12,7.4100,7.4100,7.2600,7.3400,30000,221110.00
00100,2014-06-13,7.3500,7.3500,7.1300,7.3100,70000,507730.00
00100,2014-06-16,7.3400,7.4100,7.2100,7.2500,64000,467270.00
00100,2014-06-17,7.2500,7.3400,7.2500,7.2900,169000,1225710.00
00100,2014-06-18,7.2600,7.2600,7.0200,7.0700,36000,257000.00
00100,2014-06-19,7.0900,7.3700,6.9300,7.0700,63000,446140.00
00100,2014-06-20,7.0700,7.3100,7.0700,7.1100,27000,192260.00
00100,2014-06-23,7.1000,7.2000,7.0800,7.1100,24000,171430.00
00100,2014-06-24,7.0900,7.2000,7.0900,7.0900,24000,170990.00
00100,2014-06-25,7.1000,7.3000,7.1000,7.3000,7000,50100.00
00100,2014-06-27,7.3300,7.5000,7.2600,7.5000,455500,3369770.00
00100,2014-06-30,7.5000,7.5000,7.3500,7.4300,102000,761620.00
00100,2014-07-02,7.3000,7.8300,7.2100,7.4500,147000,1101030.00
00100,2014-07-03,7.3000,7.3000,7.3000,7.4200,388000,2909800.00
00100,2014-07-04,7.4500,7.5500,7.4500,7.5500,15000,112650.00
00100,2014-07-07,7.5500,7.8000,7.5100,7.6100,1110000,8390100.00
00100,2014-07-08,7.7000,7.8000,7.6900,7.7600,1311000,10019700.00
00100,2014-07-09,7.7200,7.7500,7.5000,7.7500,1303000,10132550.00
00100,2014-07-10,7.7500,7.7500,7.7500,7.7500,61000,472750.00
00100,2014-07-11,7.7500,8.0000,7.7500,7.8700,624000,4985780.00
00100,2014-07-14,8.0000,8.0000,7.8400,7.8900,3000,23830.00
00100,2014-07-15,7.8900,7.9900,7.7100,7.8900,38000,299280.00
00100,2014-07-17,7.9100,7.9100,7.9100,7.8900,42181,333215.00
00100,2014-07-18,7.9200,8.0000,7.8500,7.8500,41000,326330.00
00100,2014-07-21,7.8500,7.9200,7.7300,7.7300,22000,170920.00
00100,2014-07-22,7.7400,7.8300,7.7300,7.7300,28000,216770.00
00100,2014-07-23,7.7300,7.9400,7.7300,7.8100,21000,163740.00
00100,2014-07-24,7.8500,7.8500,7.7600,7.7600,23000,179930.00
00100,2014-07-25,7.7000,7.7000,7.5300,7.5400,17000,130660.00
00100,2014-07-28,7.5500,7.5500,7.5500,7.5500,3000,22650.00
00100,2014-07-29,7.5600,7.8000,7.5600,7.7200,80400,616340.00
00100,2014-07-31,7.6500,7.6500,7.5500,7.6000,87000,664910.00
00100,2014-08-01,7.6100,7.7200,7.6100,7.7200,107000,820510.00
00100,2014-08-04,7.9700,7.9700,7.7200,7.8400,21000,165030.00
00100,2014-08-05,7.9000,7.9000,7.8500,7.8500,86000,679740.00
00100,2014-08-06,7.8400,7.8400,7.8400,7.8400,69000,540960.00
00100,2014-08-07,7.8500,7.9100,7.8500,7.9100,562000,4432680.00
00100,2014-08-08,7.9500,8.0100,7.9200,7.9900,151000,1206990.00
00100,2014-08-11,7.9600,8.0500,7.9500,8.0100,190000,1527360.00
00100,2014-08-12,8.0100,8.0500,8.0100,8.0500,15000,120200.00
00100,2014-08-13,8.0500,8.0600,8.0500,8.0600,120000,966010.00
00100,2014-08-15,8.1000,8.1090,8.0900,8.1000,173000,1401180.00
00100,2014-08-18,8.0900,8.2000,8.0800,8.0900,134000,1086240.00
00100,2014-08-19,8.1000,8.1000,7.8900,8.0500,290500,2349400.00
00100,2014-08-20,8.0900,8.1500,7.8800,8.0800,222000,1802740.00
00100,2014-08-21,8.0500,8.1000,7.9400,8.0700,336800,2710910.00
00100,2014-08-25,8.0500,8.1500,7.8900,8.1300,231000,1860680.00
00100,2014-08-26,8.1000,8.1600,8.0700,8.0700,51000,412165.00
00100,2014-08-27,8.0900,8.1000,8.0500,8.0500,169000,1365990.00
00100,2014-08-28,8.0600,8.0900,8.0500,8.0500,34000,273850.00
00100,2014-09-01,8.0000,8.0800,7.9900,8.0200,123000,985080.00
00100,2014-09-03,8.0200,8.0390,8.0000,8.0390,33500,268600.00
00100,2014-09-04,8.0200,8.0200,8.0000,8.0290,25000,200180.00
00100,2014-09-05,8.0200,8.0700,8.0000,8.0100,58000,466470.00
00100,2014-09-08,8.0290,8.0390,8.0200,8.0200,923000,7400290.00
00100,2014-09-10,8.0200,8.0200,8.0000,8.0000,369000,2956080.00
00100,2014-09-11,8.3200,8.3300,8.1500,8.1700,55000,455080.00
00100,2014-09-16,8.2600,8.2600,8.2600,8.3000,55000,454300.00
00100,2014-09-17,8.3900,8.6600,8.0000,8.3000,206000,1705520.00
00100,2014-09-18,8.5000,8.5000,8.2300,8.2300,510000,4197580.00
00100,2014-09-19,8.2200,8.2600,8.2200,8.2600,2000,16480.00
00100,2014-09-24,7.9000,8.2100,7.9000,8.0800,73000,603020.00
00100,2014-09-25,8.1090,8.2700,8.0800,8.0800,111000,912850.00
00100,2014-09-26,8.2500,8.3800,8.1000,8.3800,110000,895660.00
00100,2014-09-29,8.2000,8.2500,8.2000,8.2000,13000,106650.00
00100,2014-09-30,8.3900,8.3900,8.0000,8.0800,123000,989710.00
00100,2014-10-03,8.0500,8.0900,7.8500,8.0390,357000,2872200.00
00100,2014-10-06,8.0000,8.0000,7.9000,7.9000,37000,295800.00
00100,2014-10-07,7.8500,8.0000,7.8500,8.0000,39000,310570.00
00100,2014-10-08,7.5100,8.0000,7.5100,8.0100,173000,1382480.00
00100,2014-10-09,7.7900,8.0200,7.7900,8.0000,332000,2655790.00
00100,2014-10-10,7.5800,8.0000,7.5800,8.0000,669000,5318020.00
00100,2014-10-13,8.0000,8.0100,7.9600,8.0000,32100,256389.00
00100,2014-10-14,7.7600,7.9900,7.7600,7.9500,18000,143340.00
00100,2014-10-15,7.9600,7.9600,7.9000,7.9500,58000,460660.00
00100,2014-10-16,7.9500,7.9500,7.8500,7.8900,240000,1902845.00
00100,2014-10-17,7.9000,7.9500,7.8600,7.8800,425000,3349170.00
00100,2014-10-20,7.9000,7.9300,7.8100,7.8300,5000,39300.00
00100,2014-10-21,7.8100,7.8100,7.8100,7.8100,4000,31240.00
00100,2014-10-22,7.8100,7.8400,7.8100,7.8900,5000,39090.00
00100,2014-10-23,7.8800,7.8800,7.6600,7.8000,59000,460180.00
00100,2014-10-24,7.8100,7.8600,7.8000,7.8600,10000,78130.00
00100,2014-10-27,7.7500,7.7600,7.2000,7.2100,22000,169330.00
00100,2014-10-28,7.5000,7.7100,7.5000,7.6600,19000,145470.00
00100,2014-10-29,7.7000,7.7300,7.7000,7.8000,21000,161730.00
00100,2014-10-30,7.7700,7.7800,7.7100,7.7200,182000,1411370.00
00100,2014-10-31,7.8900,7.9000,7.8900,7.9000,16000,126370.00
